Plot Title: White River Golf Coarse 11-25-15 (1040)							
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10739561, SEN S/N: 10739561)"	Coupler Detached (LGR S/N: 10739561)	Coupler Attached (LGR S/N: 10739561)	Host Connected (LGR S/N: 10739561)	Stopped (LGR S/N: 10739561)	End Of File (LGR S/N: 10739561)
609	5/26/2016 22:56	58.885					
610	5/26/2016 23:11	58.842					
611	5/26/2016 23:26	58.755					
612	5/26/2016 23:41	58.669					
613	5/26/2016 23:56	58.626					
614	5/27/2016 0:11	58.541					
615	5/27/2016 0:26	58.455					
616	5/27/2016 0:41	58.411					
617	5/27/2016 0:56	58.325					
618	5/27/2016 1:11	58.239					
619	5/27/2016 1:26	58.195					
620	5/27/2016 1:41	58.152					
621	5/27/2016 1:56	58.066					
622	5/27/2016 2:11	58.023					
623	5/27/2016 2:26	57.979					
624	5/27/2016 2:41	57.936					
625	5/27/2016 2:56	57.893					
626	5/27/2016 3:11	57.85					
627	5/27/2016 3:26	57.807					
628	5/27/2016 3:41	57.765					
629	5/27/2016 3:56	57.722					
630	5/27/2016 4:11	57.679					
631	5/27/2016 4:26	57.636					
632	5/27/2016 4:41	57.592					
633	5/27/2016 4:56	57.549					
634	5/27/2016 5:11	57.463					
635	5/27/2016 5:26	57.42					
636	5/27/2016 5:41	57.333					
637	5/27/2016 5:56	57.29					
638	5/27/2016 6:11	57.204					
639	5/27/2016 6:26	57.16					
640	5/27/2016 6:41	57.074					
641	5/27/2016 6:56	57.031					
642	5/27/2016 7:11	56.988					
643	5/27/2016 7:26	56.901					
644	5/27/2016 7:41	56.858					
645	5/27/2016 7:56	56.815					
646	5/27/2016 8:11	56.815					
647	5/27/2016 8:26	56.815					
648	5/27/2016 8:41	56.815					
649	5/27/2016 8:56	56.815					
650	5/27/2016 9:11	56.815					
651	5/27/2016 9:26	56.858					
652	5/27/2016 9:41	56.858					
653	5/27/2016 9:56	56.901					
654	5/27/2016 10:11	56.944					
655	5/27/2016 10:26	56.944					
656	5/27/2016 10:41	57.031					
657	5/27/2016 10:56	57.031					
658	5/27/2016 11:11	57.074					
