D,DateTime,TempF,Location
7162,9/23/2015 2:15,70.759,CedarRiverSite1
7163,9/23/2015 2:30,70.716,CedarRiverSite1
7164,9/23/2015 2:45,70.673,CedarRiverSite1
7165,9/23/2015 3:00,70.63,CedarRiverSite1
7166,9/23/2015 3:15,70.63,CedarRiverSite1
7167,9/23/2015 3:30,70.587,CedarRiverSite1
7168,9/23/2015 3:45,70.543,CedarRiverSite1
7169,9/23/2015 4:00,70.543,CedarRiverSite1
7170,9/23/2015 4:15,70.502,CedarRiverSite1
7171,9/23/2015 4:30,70.459,CedarRiverSite1
7172,9/23/2015 4:45,70.416,CedarRiverSite1
7173,9/23/2015 5:00,70.416,CedarRiverSite1
7174,9/23/2015 5:15,70.372,CedarRiverSite1
7175,9/23/2015 5:30,70.329,CedarRiverSite1
7176,9/23/2015 5:45,70.329,CedarRiverSite1
7177,9/23/2015 6:00,70.286,CedarRiverSite1
7178,9/23/2015 6:15,70.286,CedarRiverSite1
7179,9/23/2015 6:30,70.243,CedarRiverSite1
7180,9/23/2015 6:45,70.243,CedarRiverSite1
7181,9/23/2015 7:00,70.201,CedarRiverSite1
7182,9/23/2015 7:15,70.201,CedarRiverSite1
7183,9/23/2015 7:30,70.158,CedarRiverSite1
7184,9/23/2015 7:45,70.158,CedarRiverSite1
7185,9/23/2015 8:00,70.115,CedarRiverSite1
7186,9/23/2015 8:15,70.115,CedarRiverSite1
7187,9/23/2015 8:30,70.115,CedarRiverSite1
7188,9/23/2015 8:45,70.115,CedarRiverSite1
7189,9/23/2015 9:00,70.115,CedarRiverSite1
7190,9/23/2015 9:15,70.115,CedarRiverSite1
7191,9/23/2015 9:30,70.115,CedarRiverSite1
7192,9/23/2015 9:45,70.158,CedarRiverSite1
7193,9/23/2015 10:00,70.158,CedarRiverSite1
7194,9/23/2015 10:15,70.158,CedarRiverSite1
7195,9/23/2015 10:30,70.201,CedarRiverSite1
7196,9/23/2015 10:45,70.201,CedarRiverSite1
7197,9/23/2015 11:00,70.243,CedarRiverSite1
7198,9/23/2015 11:15,70.243,CedarRiverSite1
7199,9/23/2015 11:30,70.286,CedarRiverSite1
7200,9/23/2015 11:45,70.286,CedarRiverSite1
7201,9/23/2015 12:00,70.329,CedarRiverSite1
7202,9/23/2015 12:15,70.329,CedarRiverSite1
7203,9/23/2015 12:30,70.372,CedarRiverSite1
7204,9/23/2015 12:45,70.416,CedarRiverSite1
7205,9/23/2015 13:00,70.416,CedarRiverSite1
7206,9/23/2015 13:15,70.459,CedarRiverSite1
7207,9/23/2015 13:30,70.502,CedarRiverSite1
7208,9/23/2015 13:45,70.502,CedarRiverSite1
7209,9/23/2015 14:00,70.543,CedarRiverSite1
7210,9/23/2015 14:15,70.587,CedarRiverSite1
7211,9/23/2015 14:30,70.587,CedarRiverSite1
7212,9/23/2015 14:45,70.63,CedarRiverSite1
7213,9/23/2015 15:00,70.673,CedarRiverSite1
7214,9/23/2015 15:15,70.716,CedarRiverSite1
7215,9/23/2015 15:30,70.759,CedarRiverSite1
7216,9/23/2015 15:45,70.759,CedarRiverSite1
7217,9/23/2015 16:00,70.759,CedarRiverSite1
7218,9/23/2015 16:15,70.803,CedarRiverSite1
7219,9/23/2015 16:30,70.846,CedarRiverSite1
7220,9/23/2015 16:45,70.846,CedarRiverSite1
7221,9/23/2015 17:00,70.887,CedarRiverSite1
7222,9/23/2015 17:15,70.93,CedarRiverSite1
7223,9/23/2015 17:30,70.974,CedarRiverSite1
7224,9/23/2015 17:45,70.974,CedarRiverSite1
7225,9/23/2015 18:00,71.017,CedarRiverSite1
7226,9/23/2015 18:15,71.017,CedarRiverSite1
7227,9/23/2015 18:30,71.017,CedarRiverSite1
7228,9/23/2015 18:45,71.06,CedarRiverSite1
7229,9/23/2015 19:00,71.06,CedarRiverSite1
7230,9/23/2015 19:15,71.06,CedarRiverSite1
7231,9/23/2015 19:30,71.017,CedarRiverSite1
7232,9/23/2015 19:45,71.017,CedarRiverSite1
7233,9/23/2015 20:00,71.017,CedarRiverSite1
7234,9/23/2015 20:15,71.017,CedarRiverSite1
7235,9/23/2015 20:30,71.017,CedarRiverSite1
7236,9/23/2015 20:45,71.017,CedarRiverSite1
7237,9/23/2015 21:00,70.974,CedarRiverSite1
7238,9/23/2015 21:15,70.974,CedarRiverSite1
7239,9/23/2015 21:30,70.974,CedarRiverSite1
7240,9/23/2015 21:45,70.974,CedarRiverSite1
7241,9/23/2015 22:00,70.93,CedarRiverSite1
7242,9/23/2015 22:15,70.93,CedarRiverSite1
7243,9/23/2015 22:30,70.93,CedarRiverSite1
7244,9/23/2015 22:45,70.93,CedarRiverSite1
7245,9/23/2015 23:00,70.887,CedarRiverSite1
7246,9/23/2015 23:15,70.887,CedarRiverSite1
7247,9/23/2015 23:30,70.887,CedarRiverSite1
7248,9/23/2015 23:45,70.846,CedarRiverSite1
7249,9/24/2015 0:00,70.846,CedarRiverSite1
7250,9/24/2015 0:15,70.846,CedarRiverSite1
7251,9/24/2015 0:30,70.803,CedarRiverSite1
7252,9/24/2015 0:45,70.803,CedarRiverSite1
7253,9/24/2015 1:00,70.803,CedarRiverSite1
7254,9/24/2015 1:15,70.759,CedarRiverSite1
7255,9/24/2015 1:30,70.759,CedarRiverSite1
7256,9/24/2015 1:45,70.759,CedarRiverSite1
7257,9/24/2015 2:00,70.759,CedarRiverSite1
7258,9/24/2015 2:15,70.716,CedarRiverSite1
7259,9/24/2015 2:30,70.716,CedarRiverSite1
7260,9/24/2015 2:45,70.673,CedarRiverSite1
7261,9/24/2015 3:00,70.673,CedarRiverSite1
7262,9/24/2015 3:15,70.63,CedarRiverSite1
7263,9/24/2015 3:30,70.63,CedarRiverSite1
7264,9/24/2015 3:45,70.63,CedarRiverSite1
7265,9/24/2015 4:00,70.587,CedarRiverSite1
7266,9/24/2015 4:15,70.587,CedarRiverSite1
7267,9/24/2015 4:30,70.543,CedarRiverSite1
7268,9/24/2015 4:45,70.543,CedarRiverSite1
7269,9/24/2015 5:00,70.502,CedarRiverSite1
7270,9/24/2015 5:15,70.502,CedarRiverSite1
7271,9/24/2015 5:30,70.459,CedarRiverSite1
7272,9/24/2015 5:45,70.459,CedarRiverSite1
7273,9/24/2015 6:00,70.459,CedarRiverSite1
7274,9/24/2015 6:15,70.416,CedarRiverSite1
7275,9/24/2015 6:30,70.416,CedarRiverSite1
7276,9/24/2015 6:45,70.372,CedarRiverSite1
7277,9/24/2015 7:00,70.329,CedarRiverSite1
7278,9/24/2015 7:15,70.329,CedarRiverSite1
7279,9/24/2015 7:30,70.329,CedarRiverSite1
7280,9/24/2015 7:45,70.286,CedarRiverSite1
7281,9/24/2015 8:00,70.286,CedarRiverSite1
7282,9/24/2015 8:15,70.243,CedarRiverSite1
7283,9/24/2015 8:30,70.243,CedarRiverSite1
7284,9/24/2015 8:45,70.243,CedarRiverSite1
7285,9/24/2015 9:00,70.243,CedarRiverSite1
7286,9/24/2015 9:15,70.243,CedarRiverSite1
7287,9/24/2015 9:30,70.243,CedarRiverSite1
7288,9/24/2015 9:45,70.243,CedarRiverSite1
7289,9/24/2015 10:00,70.243,CedarRiverSite1
7290,9/24/2015 10:15,70.243,CedarRiverSite1
7291,9/24/2015 10:30,70.243,CedarRiverSite1
7292,9/24/2015 10:45,70.243,CedarRiverSite1
7293,9/24/2015 11:00,70.286,CedarRiverSite1
7294,9/24/2015 11:15,70.286,CedarRiverSite1
7295,9/24/2015 11:30,70.329,CedarRiverSite1
7296,9/24/2015 11:45,70.329,CedarRiverSite1
7297,9/24/2015 12:00,70.372,CedarRiverSite1
7298,9/24/2015 12:15,70.372,CedarRiverSite1
7299,9/24/2015 12:30,70.416,CedarRiverSite1
7300,9/24/2015 12:45,70.416,CedarRiverSite1
7301,9/24/2015 13:00,70.459,CedarRiverSite1
7302,9/24/2015 13:15,70.502,CedarRiverSite1
7303,9/24/2015 13:30,70.543,CedarRiverSite1
7304,9/24/2015 13:45,70.587,CedarRiverSite1
7305,9/24/2015 14:00,70.587,CedarRiverSite1
7306,9/24/2015 14:15,70.63,CedarRiverSite1
7307,9/24/2015 14:30,70.673,CedarRiverSite1
7308,9/24/2015 14:45,70.716,CedarRiverSite1
7309,9/24/2015 15:00,70.759,CedarRiverSite1
7310,9/24/2015 15:15,70.803,CedarRiverSite1
7311,9/24/2015 15:30,70.803,CedarRiverSite1
7312,9/24/2015 15:45,70.846,CedarRiverSite1
7313,9/24/2015 16:00,70.887,CedarRiverSite1
7314,9/24/2015 16:15,70.93,CedarRiverSite1
7315,9/24/2015 16:30,70.974,CedarRiverSite1
7316,9/24/2015 16:45,71.017,CedarRiverSite1
7317,9/24/2015 17:00,71.06,CedarRiverSite1
7318,9/24/2015 17:15,71.274,CedarRiverSite1
7319,9/24/2015 17:30,71.62,CedarRiverSite1
7320,9/24/2015 17:45,71.748,CedarRiverSite1
7321,9/24/2015 18:00,71.748,CedarRiverSite1
7322,9/24/2015 18:15,71.704,CedarRiverSite1
7323,9/24/2015 18:30,71.661,CedarRiverSite1
7324,9/24/2015 18:45,71.62,CedarRiverSite1
7325,9/24/2015 19:00,71.62,CedarRiverSite1
7326,9/24/2015 19:15,71.533,CedarRiverSite1
7327,9/24/2015 19:30,71.533,CedarRiverSite1
7328,9/24/2015 19:45,71.447,CedarRiverSite1
7329,9/24/2015 20:00,71.447,CedarRiverSite1
7330,9/24/2015 20:15,71.361,CedarRiverSite1
7331,9/24/2015 20:30,71.361,CedarRiverSite1
7332,9/24/2015 20:45,71.317,CedarRiverSite1
7333,9/24/2015 21:00,71.274,CedarRiverSite1
7334,9/24/2015 21:15,71.231,CedarRiverSite1
7335,9/24/2015 21:30,71.19,CedarRiverSite1
7336,9/24/2015 21:45,71.146,CedarRiverSite1
7337,9/24/2015 22:00,71.103,CedarRiverSite1
7338,9/24/2015 22:15,71.103,CedarRiverSite1
7339,9/24/2015 22:30,71.06,CedarRiverSite1
7340,9/24/2015 22:45,71.017,CedarRiverSite1
7341,9/24/2015 23:00,70.974,CedarRiverSite1
7342,9/24/2015 23:15,70.974,CedarRiverSite1
7343,9/24/2015 23:30,70.93,CedarRiverSite1
7344,9/24/2015 23:45,70.887,CedarRiverSite1
7345,9/25/2015 0:00,70.846,CedarRiverSite1
7346,9/25/2015 0:15,70.846,CedarRiverSite1
7347,9/25/2015 0:30,70.803,CedarRiverSite1
7348,9/25/2015 0:45,70.759,CedarRiverSite1
7349,9/25/2015 1:00,70.716,CedarRiverSite1
7350,9/25/2015 1:15,70.673,CedarRiverSite1
7351,9/25/2015 1:30,70.673,CedarRiverSite1
7352,9/25/2015 1:45,70.63,CedarRiverSite1
7353,9/25/2015 2:00,70.587,CedarRiverSite1
7354,9/25/2015 2:15,70.587,CedarRiverSite1
7355,9/25/2015 2:30,70.543,CedarRiverSite1
7356,9/25/2015 2:45,70.502,CedarRiverSite1
7357,9/25/2015 3:00,70.459,CedarRiverSite1
7358,9/25/2015 3:15,70.416,CedarRiverSite1
7359,9/25/2015 3:30,70.416,CedarRiverSite1
7360,9/25/2015 3:45,70.372,CedarRiverSite1
7361,9/25/2015 4:00,70.329,CedarRiverSite1
7362,9/25/2015 4:15,70.286,CedarRiverSite1
7363,9/25/2015 4:30,70.286,CedarRiverSite1
7364,9/25/2015 4:45,70.243,CedarRiverSite1
7365,9/25/2015 5:00,70.201,CedarRiverSite1
7366,9/25/2015 5:15,70.201,CedarRiverSite1
7367,9/25/2015 5:30,70.158,CedarRiverSite1
7368,9/25/2015 5:45,70.115,CedarRiverSite1
7369,9/25/2015 6:00,70.115,CedarRiverSite1
7370,9/25/2015 6:15,70.072,CedarRiverSite1
7371,9/25/2015 6:30,70.072,CedarRiverSite1
7372,9/25/2015 6:45,70.029,CedarRiverSite1
7373,9/25/2015 7:00,69.985,CedarRiverSite1
7374,9/25/2015 7:15,69.942,CedarRiverSite1
7375,9/25/2015 7:30,69.942,CedarRiverSite1
7376,9/25/2015 7:45,69.901,CedarRiverSite1
7377,9/25/2015 8:00,69.901,CedarRiverSite1
7378,9/25/2015 8:15,69.858,CedarRiverSite1
7379,9/25/2015 8:30,69.814,CedarRiverSite1
7380,9/25/2015 8:45,69.814,CedarRiverSite1
7381,9/25/2015 9:00,69.814,CedarRiverSite1
7382,9/25/2015 9:15,69.814,CedarRiverSite1
7383,9/25/2015 9:30,69.814,CedarRiverSite1
7384,9/25/2015 9:45,69.814,CedarRiverSite1
7385,9/25/2015 10:00,69.814,CedarRiverSite1
7386,9/25/2015 10:15,69.814,CedarRiverSite1
7387,9/25/2015 10:30,69.814,CedarRiverSite1
7388,9/25/2015 10:45,69.814,CedarRiverSite1
7389,9/25/2015 11:00,69.814,CedarRiverSite1
7390,9/25/2015 11:15,69.814,CedarRiverSite1
7391,9/25/2015 11:30,69.858,CedarRiverSite1
7392,9/25/2015 11:45,69.858,CedarRiverSite1
7393,9/25/2015 12:00,69.858,CedarRiverSite1
7394,9/25/2015 12:15,69.901,CedarRiverSite1
7395,9/25/2015 12:30,69.901,CedarRiverSite1
7396,9/25/2015 12:45,69.942,CedarRiverSite1
7397,9/25/2015 13:00,69.942,CedarRiverSite1
7398,9/25/2015 13:15,69.942,CedarRiverSite1
7399,9/25/2015 13:30,69.985,CedarRiverSite1
7400,9/25/2015 13:45,69.985,CedarRiverSite1
7401,9/25/2015 14:00,70.029,CedarRiverSite1
7402,9/25/2015 14:15,70.072,CedarRiverSite1
7403,9/25/2015 14:30,70.072,CedarRiverSite1
7404,9/25/2015 14:45,70.115,CedarRiverSite1
7405,9/25/2015 15:00,70.158,CedarRiverSite1
7406,9/25/2015 15:15,70.243,CedarRiverSite1
7407,9/25/2015 15:30,70.286,CedarRiverSite1
7408,9/25/2015 15:45,70.329,CedarRiverSite1
7409,9/25/2015 16:00,70.372,CedarRiverSite1
7410,9/25/2015 16:15,70.416,CedarRiverSite1
7411,9/25/2015 16:30,70.459,CedarRiverSite1
7412,9/25/2015 16:45,70.502,CedarRiverSite1
7413,9/25/2015 17:00,70.543,CedarRiverSite1
7414,9/25/2015 17:15,70.587,CedarRiverSite1
7415,9/25/2015 17:30,70.63,CedarRiverSite1
7416,9/25/2015 17:45,70.673,CedarRiverSite1
7417,9/25/2015 18:00,70.716,CedarRiverSite1
7418,9/25/2015 18:15,70.759,CedarRiverSite1
7419,9/25/2015 18:30,70.803,CedarRiverSite1
7420,9/25/2015 18:45,70.803,CedarRiverSite1
7421,9/25/2015 19:00,70.846,CedarRiverSite1
7422,9/25/2015 19:15,70.846,CedarRiverSite1
7423,9/25/2015 19:30,70.887,CedarRiverSite1
7424,9/25/2015 19:45,70.887,CedarRiverSite1
7425,9/25/2015 20:00,70.887,CedarRiverSite1
7426,9/25/2015 20:15,70.887,CedarRiverSite1
7427,9/25/2015 20:30,70.887,CedarRiverSite1
7428,9/25/2015 20:45,70.846,CedarRiverSite1
7429,9/25/2015 21:00,70.846,CedarRiverSite1
7430,9/25/2015 21:15,70.846,CedarRiverSite1
7431,9/25/2015 21:30,70.846,CedarRiverSite1
7432,9/25/2015 21:45,70.803,CedarRiverSite1
7433,9/25/2015 22:00,70.803,CedarRiverSite1
7434,9/25/2015 22:15,70.759,CedarRiverSite1
7435,9/25/2015 22:30,70.759,CedarRiverSite1
7436,9/25/2015 22:45,70.716,CedarRiverSite1
7437,9/25/2015 23:00,70.716,CedarRiverSite1
7438,9/25/2015 23:15,70.673,CedarRiverSite1
7439,9/25/2015 23:30,70.673,CedarRiverSite1
7440,9/25/2015 23:45,70.63,CedarRiverSite1
7441,9/26/2015 0:00,70.587,CedarRiverSite1
7442,9/26/2015 0:15,70.587,CedarRiverSite1
7443,9/26/2015 0:30,70.543,CedarRiverSite1
7444,9/26/2015 0:45,70.502,CedarRiverSite1
7445,9/26/2015 1:00,70.502,CedarRiverSite1
7446,9/26/2015 1:15,70.459,CedarRiverSite1
7447,9/26/2015 1:30,70.416,CedarRiverSite1
7448,9/26/2015 1:45,70.372,CedarRiverSite1
7449,9/26/2015 2:00,70.329,CedarRiverSite1
7450,9/26/2015 2:15,70.329,CedarRiverSite1
7451,9/26/2015 2:30,70.286,CedarRiverSite1
7452,9/26/2015 2:45,70.243,CedarRiverSite1
7453,9/26/2015 3:00,70.201,CedarRiverSite1
7454,9/26/2015 3:15,70.158,CedarRiverSite1
7455,9/26/2015 3:30,70.115,CedarRiverSite1
7456,9/26/2015 3:45,70.072,CedarRiverSite1
7457,9/26/2015 4:00,70.029,CedarRiverSite1
7458,9/26/2015 4:15,69.985,CedarRiverSite1
7459,9/26/2015 4:30,69.942,CedarRiverSite1
7460,9/26/2015 4:45,69.901,CedarRiverSite1
7461,9/26/2015 5:00,69.858,CedarRiverSite1
7462,9/26/2015 5:15,69.814,CedarRiverSite1
7463,9/26/2015 5:30,69.771,CedarRiverSite1
7464,9/26/2015 5:45,69.728,CedarRiverSite1
7465,9/26/2015 6:00,69.685,CedarRiverSite1
7466,9/26/2015 6:15,69.643,CedarRiverSite1
7467,9/26/2015 6:30,69.6,CedarRiverSite1
7468,9/26/2015 6:45,69.557,CedarRiverSite1
7469,9/26/2015 7:00,69.514,CedarRiverSite1
7470,9/26/2015 7:15,69.427,CedarRiverSite1
7471,9/26/2015 7:30,69.386,CedarRiverSite1
7472,9/26/2015 7:45,69.343,CedarRiverSite1
7473,9/26/2015 8:00,69.3,CedarRiverSite1
7474,9/26/2015 8:15,69.3,CedarRiverSite1
7475,9/26/2015 8:30,69.256,CedarRiverSite1
7476,9/26/2015 8:45,69.3,CedarRiverSite1
7477,9/26/2015 9:00,69.3,CedarRiverSite1
7478,9/26/2015 9:15,69.3,CedarRiverSite1
7479,9/26/2015 9:30,69.343,CedarRiverSite1
7480,9/26/2015 9:45,69.343,CedarRiverSite1
7481,9/26/2015 10:00,69.386,CedarRiverSite1
7482,9/26/2015 10:15,69.386,CedarRiverSite1
7483,9/26/2015 10:30,69.386,CedarRiverSite1
7484,9/26/2015 10:45,69.386,CedarRiverSite1
7485,9/26/2015 11:00,69.386,CedarRiverSite1
7486,9/26/2015 11:15,69.427,CedarRiverSite1
7487,9/26/2015 11:30,69.427,CedarRiverSite1
7488,9/26/2015 11:45,69.471,CedarRiverSite1
7489,9/26/2015 12:00,69.471,CedarRiverSite1
7490,9/26/2015 12:15,69.514,CedarRiverSite1
7491,9/26/2015 12:30,69.514,CedarRiverSite1
7492,9/26/2015 12:45,69.557,CedarRiverSite1
7493,9/26/2015 13:00,69.557,CedarRiverSite1
7494,9/26/2015 13:15,69.6,CedarRiverSite1
7495,9/26/2015 13:30,69.643,CedarRiverSite1
7496,9/26/2015 13:45,69.643,CedarRiverSite1
7497,9/26/2015 14:00,69.685,CedarRiverSite1
7498,9/26/2015 14:15,69.728,CedarRiverSite1
7499,9/26/2015 14:30,69.771,CedarRiverSite1
7500,9/26/2015 14:45,69.814,CedarRiverSite1
7501,9/26/2015 15:00,69.858,CedarRiverSite1
7502,9/26/2015 15:15,69.901,CedarRiverSite1
7503,9/26/2015 15:30,69.942,CedarRiverSite1
7504,9/26/2015 15:45,69.985,CedarRiverSite1
7505,9/26/2015 16:00,70.072,CedarRiverSite1
7506,9/26/2015 16:15,70.115,CedarRiverSite1
7507,9/26/2015 16:30,70.158,CedarRiverSite1
7508,9/26/2015 16:45,70.243,CedarRiverSite1
7509,9/26/2015 17:00,70.286,CedarRiverSite1
7510,9/26/2015 17:15,70.329,CedarRiverSite1
7511,9/26/2015 17:30,70.416,CedarRiverSite1
7512,9/26/2015 17:45,70.459,CedarRiverSite1
7513,9/26/2015 18:00,70.543,CedarRiverSite1
7514,9/26/2015 18:15,70.587,CedarRiverSite1
7515,9/26/2015 18:30,70.673,CedarRiverSite1
7516,9/26/2015 18:45,70.716,CedarRiverSite1
7517,9/26/2015 19:00,70.759,CedarRiverSite1
7518,9/26/2015 19:15,70.803,CedarRiverSite1
7519,9/26/2015 19:30,70.846,CedarRiverSite1
7520,9/26/2015 19:45,70.887,CedarRiverSite1
7521,9/26/2015 20:00,70.93,CedarRiverSite1
7522,9/26/2015 20:15,70.93,CedarRiverSite1
7523,9/26/2015 20:30,70.974,CedarRiverSite1
7524,9/26/2015 20:45,70.974,CedarRiverSite1
7525,9/26/2015 21:00,70.974,CedarRiverSite1
7526,9/26/2015 21:15,70.974,CedarRiverSite1
7527,9/26/2015 21:30,70.974,CedarRiverSite1
7528,9/26/2015 21:45,70.974,CedarRiverSite1
7529,9/26/2015 22:00,70.974,CedarRiverSite1
7530,9/26/2015 22:15,70.93,CedarRiverSite1
7531,9/26/2015 22:30,70.93,CedarRiverSite1
7532,9/26/2015 22:45,70.93,CedarRiverSite1
7533,9/26/2015 23:00,70.93,CedarRiverSite1
7534,9/26/2015 23:15,70.887,CedarRiverSite1
7535,9/26/2015 23:30,70.887,CedarRiverSite1
7536,9/26/2015 23:45,70.846,CedarRiverSite1
7537,9/27/2015 0:00,70.846,CedarRiverSite1
7538,9/27/2015 0:15,70.803,CedarRiverSite1
7539,9/27/2015 0:30,70.803,CedarRiverSite1
7540,9/27/2015 0:45,70.759,CedarRiverSite1
7541,9/27/2015 1:00,70.759,CedarRiverSite1
7542,9/27/2015 1:15,70.716,CedarRiverSite1
7543,9/27/2015 1:30,70.673,CedarRiverSite1
7544,9/27/2015 1:45,70.673,CedarRiverSite1
7545,9/27/2015 2:00,70.63,CedarRiverSite1
7546,9/27/2015 2:15,70.587,CedarRiverSite1
7547,9/27/2015 2:30,70.543,CedarRiverSite1
7548,9/27/2015 2:45,70.502,CedarRiverSite1
7549,9/27/2015 3:00,70.502,CedarRiverSite1
7550,9/27/2015 3:15,70.459,CedarRiverSite1
7551,9/27/2015 3:30,70.416,CedarRiverSite1
7552,9/27/2015 3:45,70.372,CedarRiverSite1
7553,9/27/2015 4:00,70.329,CedarRiverSite1
7554,9/27/2015 4:15,70.286,CedarRiverSite1
7555,9/27/2015 4:30,70.243,CedarRiverSite1
7556,9/27/2015 4:45,70.243,CedarRiverSite1
7557,9/27/2015 5:00,70.201,CedarRiverSite1
7558,9/27/2015 5:15,70.158,CedarRiverSite1
7559,9/27/2015 5:30,70.115,CedarRiverSite1
7560,9/27/2015 5:45,70.072,CedarRiverSite1
7561,9/27/2015 6:00,70.029,CedarRiverSite1
7562,9/27/2015 6:15,69.985,CedarRiverSite1
7563,9/27/2015 6:30,69.942,CedarRiverSite1
7564,9/27/2015 6:45,69.901,CedarRiverSite1
7565,9/27/2015 7:00,69.858,CedarRiverSite1
7566,9/27/2015 7:15,69.814,CedarRiverSite1
7567,9/27/2015 7:30,69.771,CedarRiverSite1
7568,9/27/2015 7:45,69.728,CedarRiverSite1
7569,9/27/2015 8:00,69.728,CedarRiverSite1
7570,9/27/2015 8:15,69.685,CedarRiverSite1
7571,9/27/2015 8:30,69.685,CedarRiverSite1
7572,9/27/2015 8:45,69.771,CedarRiverSite1
7573,9/27/2015 9:00,69.901,CedarRiverSite1
7574,9/27/2015 9:15,70.029,CedarRiverSite1
7575,9/27/2015 9:30,70.158,CedarRiverSite1
7576,9/27/2015 9:45,70.243,CedarRiverSite1
7577,9/27/2015 10:00,70.286,CedarRiverSite1
7578,9/27/2015 10:15,70.286,CedarRiverSite1
7579,9/27/2015 10:30,70.286,CedarRiverSite1
7580,9/27/2015 10:45,70.286,CedarRiverSite1
7581,9/27/2015 11:00,70.243,CedarRiverSite1
7582,9/27/2015 11:15,70.243,CedarRiverSite1
7583,9/27/2015 11:30,70.243,CedarRiverSite1
7584,9/27/2015 11:45,70.243,CedarRiverSite1
7585,9/27/2015 12:00,70.286,CedarRiverSite1
7586,9/27/2015 12:15,70.286,CedarRiverSite1
7587,9/27/2015 12:30,70.329,CedarRiverSite1
7588,9/27/2015 12:45,70.329,CedarRiverSite1
7589,9/27/2015 13:00,70.372,CedarRiverSite1
7590,9/27/2015 13:15,70.416,CedarRiverSite1
7591,9/27/2015 13:30,70.459,CedarRiverSite1
7592,9/27/2015 13:45,70.502,CedarRiverSite1
7593,9/27/2015 14:00,70.543,CedarRiverSite1
7594,9/27/2015 14:15,70.587,CedarRiverSite1
7595,9/27/2015 14:30,70.673,CedarRiverSite1
7596,9/27/2015 14:45,70.716,CedarRiverSite1
7597,9/27/2015 15:00,70.759,CedarRiverSite1
7598,9/27/2015 15:15,70.846,CedarRiverSite1
7599,9/27/2015 15:30,70.887,CedarRiverSite1
7600,9/27/2015 15:45,70.93,CedarRiverSite1
7601,9/27/2015 16:00,71.017,CedarRiverSite1
7602,9/27/2015 16:15,71.103,CedarRiverSite1
7603,9/27/2015 16:30,71.146,CedarRiverSite1
7604,9/27/2015 16:45,71.231,CedarRiverSite1
7605,9/27/2015 17:00,71.317,CedarRiverSite1
7606,9/27/2015 17:15,71.404,CedarRiverSite1
7607,9/27/2015 17:30,71.49,CedarRiverSite1
7608,9/27/2015 17:45,71.577,CedarRiverSite1
7609,9/27/2015 18:00,71.661,CedarRiverSite1
7610,9/27/2015 18:15,71.748,CedarRiverSite1
7611,9/27/2015 18:30,71.834,CedarRiverSite1
7612,9/27/2015 18:45,71.964,CedarRiverSite1
7613,9/27/2015 19:00,72.007,CedarRiverSite1
7614,9/27/2015 19:15,72.093,CedarRiverSite1
7615,9/27/2015 19:30,72.136,CedarRiverSite1
7616,9/27/2015 19:45,72.221,CedarRiverSite1
7617,9/27/2015 20:00,72.264,CedarRiverSite1
7618,9/27/2015 20:15,72.307,CedarRiverSite1
7619,9/27/2015 20:30,72.351,CedarRiverSite1
7620,9/27/2015 20:45,72.394,CedarRiverSite1
7621,9/27/2015 21:00,72.394,CedarRiverSite1
7622,9/27/2015 21:15,72.437,CedarRiverSite1
7623,9/27/2015 21:30,72.437,CedarRiverSite1
7624,9/27/2015 21:45,72.48,CedarRiverSite1
7625,9/27/2015 22:00,72.48,CedarRiverSite1
7626,9/27/2015 22:15,72.48,CedarRiverSite1
7627,9/27/2015 22:30,72.48,CedarRiverSite1
7628,9/27/2015 22:45,72.48,CedarRiverSite1
7629,9/27/2015 23:00,72.437,CedarRiverSite1
7630,9/27/2015 23:15,72.437,CedarRiverSite1
7631,9/27/2015 23:30,72.394,CedarRiverSite1
7632,9/27/2015 23:45,72.394,CedarRiverSite1
7633,9/28/2015 0:00,72.351,CedarRiverSite1
7634,9/28/2015 0:15,72.351,CedarRiverSite1
7635,9/28/2015 0:30,72.307,CedarRiverSite1
7636,9/28/2015 0:45,72.264,CedarRiverSite1
7637,9/28/2015 1:00,72.221,CedarRiverSite1
7638,9/28/2015 1:15,72.178,CedarRiverSite1
7639,9/28/2015 1:30,72.136,CedarRiverSite1
7640,9/28/2015 1:45,72.093,CedarRiverSite1
7641,9/28/2015 2:00,72.05,CedarRiverSite1
7642,9/28/2015 2:15,72.007,CedarRiverSite1
7643,9/28/2015 2:30,71.964,CedarRiverSite1
7644,9/28/2015 2:45,71.92,CedarRiverSite1
7645,9/28/2015 3:00,71.877,CedarRiverSite1
7646,9/28/2015 3:15,71.791,CedarRiverSite1
7647,9/28/2015 3:30,71.748,CedarRiverSite1
7648,9/28/2015 3:45,71.704,CedarRiverSite1
7649,9/28/2015 4:00,71.661,CedarRiverSite1
7650,9/28/2015 4:15,71.62,CedarRiverSite1
7651,9/28/2015 4:30,71.577,CedarRiverSite1
7652,9/28/2015 4:45,71.49,CedarRiverSite1
7653,9/28/2015 5:00,71.447,CedarRiverSite1
7654,9/28/2015 5:15,71.404,CedarRiverSite1
7655,9/28/2015 5:30,71.361,CedarRiverSite1
7656,9/28/2015 5:45,71.317,CedarRiverSite1
7657,9/28/2015 6:00,71.274,CedarRiverSite1
7658,9/28/2015 6:15,71.19,CedarRiverSite1
7659,9/28/2015 6:30,71.146,CedarRiverSite1
7660,9/28/2015 6:45,71.103,CedarRiverSite1
