"Plot Title: KSM"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 2419892, SEN S/N: 2419892)","Bad Battery (LGR S/N: 2419892)","Coupler Detached (LGR S/N: 2419892)","Good Battery (LGR S/N: 2419892)","End Of File (LGR S/N: 2419892)"
555,06/01/17 09:39:51 AM,64.418,,,,
556,06/01/17 09:44:51 AM,64.503,,,,
557,06/01/17 09:49:51 AM,64.503,,,,
558,06/01/17 09:54:51 AM,64.546,,,,
559,06/01/17 09:59:51 AM,64.546,,,,
560,06/01/17 10:04:51 AM,64.632,,,,
561,06/01/17 10:09:51 AM,64.632,,,,
562,06/01/17 10:14:51 AM,64.674,,,,
563,06/01/17 10:19:51 AM,64.717,,,,
564,06/01/17 10:24:51 AM,64.717,,,,
565,06/01/17 10:29:51 AM,64.760,,,,
566,06/01/17 10:34:51 AM,64.760,,,,
567,06/01/17 10:39:51 AM,64.760,,,,
568,06/01/17 10:44:51 AM,64.803,,,,
569,06/01/17 10:49:51 AM,64.803,,,,
570,06/01/17 10:54:51 AM,64.845,,,,
571,06/01/17 10:59:51 AM,64.845,,,,
572,06/01/17 11:04:51 AM,64.931,,,,
573,06/01/17 11:09:51 AM,64.931,,,,
574,06/01/17 11:14:51 AM,65.017,,,,
575,06/01/17 11:19:51 AM,64.974,,,,
576,06/01/17 11:24:51 AM,65.017,,,,
577,06/01/17 11:29:51 AM,65.102,,,,
578,06/01/17 11:34:51 AM,65.145,,,,
579,06/01/17 11:39:51 AM,65.188,,,,
580,06/01/17 11:44:51 AM,65.273,,,,
581,06/01/17 11:49:51 AM,65.273,,,,
582,06/01/17 11:54:51 AM,65.273,,,,
583,06/01/17 11:59:51 AM,65.359,,,,
584,06/01/17 12:04:51 PM,65.403,,,,
585,06/01/17 12:09:51 PM,65.487,,,,
586,06/01/17 12:14:51 PM,65.444,,,,
587,06/01/17 12:19:51 PM,65.487,,,,
588,06/01/17 12:24:51 PM,65.530,,,,
589,06/01/17 12:29:51 PM,65.615,,,,
590,06/01/17 12:34:51 PM,65.658,,,,
591,06/01/17 12:39:51 PM,65.701,,,,
592,06/01/17 12:44:51 PM,65.745,,,,
593,06/01/17 12:49:51 PM,65.788,,,,
594,06/01/17 12:54:51 PM,65.829,,,,
595,06/01/17 12:59:51 PM,65.829,,,,
596,06/01/17 01:04:51 PM,65.916,,,,
597,06/01/17 01:09:51 PM,65.959,,,,
598,06/01/17 01:14:51 PM,65.959,,,,
599,06/01/17 01:19:51 PM,66.000,,,,
600,06/01/17 01:24:51 PM,66.043,,,,
601,06/01/17 01:29:51 PM,66.130,,,,
602,06/01/17 01:34:51 PM,66.173,,,,
603,06/01/17 01:39:51 PM,66.214,,,,
604,06/01/17 01:44:51 PM,66.301,,,,
605,06/01/17 01:49:51 PM,66.344,,,,
606,06/01/17 01:54:51 PM,66.385,,,,
607,06/01/17 01:59:51 PM,66.472,,,,
608,06/01/17 02:04:51 PM,66.558,,,,
609,06/01/17 02:09:51 PM,66.558,,,,
610,06/01/17 02:14:51 PM,66.643,,,,
611,06/01/17 02:19:51 PM,66.729,,,,
612,06/01/17 02:24:51 PM,66.772,,,,
613,06/01/17 02:29:51 PM,66.729,,,,
614,06/01/17 02:34:51 PM,66.772,,,,
615,06/01/17 02:39:51 PM,66.857,,,,
616,06/01/17 02:44:51 PM,66.857,,,,
617,06/01/17 02:49:51 PM,66.900,,,,
618,06/01/17 02:54:51 PM,66.943,,,,
619,06/01/17 02:59:51 PM,67.028,,,,
620,06/01/17 03:04:51 PM,67.158,,,,
621,06/01/17 03:09:51 PM,67.329,,,,
622,06/01/17 03:14:51 PM,67.285,,,,
623,06/01/17 03:19:51 PM,67.329,,,,
624,06/01/17 03:24:51 PM,67.329,,,,
625,06/01/17 03:29:51 PM,67.413,,,,
626,06/01/17 03:34:51 PM,67.500,,,,
627,06/01/17 03:39:51 PM,67.586,,,,
628,06/01/17 03:44:51 PM,67.671,,,,
629,06/01/17 03:49:51 PM,67.757,,,,
630,06/01/17 03:54:51 PM,67.714,,,,
631,06/01/17 03:59:51 PM,67.757,,,,
632,06/01/17 04:04:51 PM,67.885,,,,
633,06/01/17 04:09:51 PM,67.971,,,,
634,06/01/17 04:14:51 PM,68.013,,,,
635,06/01/17 04:19:51 PM,68.013,,,,
636,06/01/17 04:24:51 PM,68.013,,,,
637,06/01/17 04:29:51 PM,68.099,,,,
638,06/01/17 04:34:51 PM,68.099,,,,
639,06/01/17 04:39:51 PM,68.142,,,,
640,06/01/17 04:44:51 PM,68.227,,,,
641,06/01/17 04:49:51 PM,68.185,,,,
642,06/01/17 04:54:51 PM,68.227,,,,
643,06/01/17 04:59:51 PM,68.227,,,,
644,06/01/17 05:04:51 PM,68.313,,,,
645,06/01/17 05:09:51 PM,68.356,,,,
646,06/01/17 05:14:51 PM,68.400,,,,
647,06/01/17 05:19:51 PM,68.356,,,,
648,06/01/17 05:24:51 PM,68.443,,,,
649,06/01/17 05:29:51 PM,68.527,,,,
650,06/01/17 05:34:51 PM,68.527,,,,
651,06/01/17 05:39:51 PM,68.571,,,,
652,06/01/17 05:44:51 PM,68.614,,,,
653,06/01/17 05:49:51 PM,68.614,,,,
654,06/01/17 05:54:51 PM,68.571,,,,
655,06/01/17 05:59:51 PM,68.657,,,,
656,06/01/17 06:04:51 PM,68.614,,,,
657,06/01/17 06:09:51 PM,68.657,,,,
658,06/01/17 06:14:51 PM,68.698,,,,
659,06/01/17 06:19:51 PM,68.657,,,,
660,06/01/17 06:24:51 PM,68.698,,,,
661,06/01/17 06:29:51 PM,68.698,,,,
662,06/01/17 06:34:51 PM,68.742,,,,
663,06/01/17 06:39:51 PM,68.785,,,,
664,06/01/17 06:44:51 PM,68.785,,,,
665,06/01/17 06:49:51 PM,68.785,,,,
666,06/01/17 06:54:51 PM,68.742,,,,
667,06/01/17 06:59:51 PM,68.742,,,,
668,06/01/17 07:04:51 PM,68.698,,,,
669,06/01/17 07:09:51 PM,68.614,,,,
670,06/01/17 07:14:51 PM,68.571,,,,
671,06/01/17 07:19:51 PM,68.527,,,,
672,06/01/17 07:24:51 PM,68.527,,,,
673,06/01/17 07:29:51 PM,68.527,,,,
674,06/01/17 07:34:51 PM,68.571,,,,
675,06/01/17 07:39:51 PM,68.527,,,,
676,06/01/17 07:44:51 PM,68.527,,,,
677,06/01/17 07:49:51 PM,68.527,,,,
678,06/01/17 07:54:51 PM,68.571,,,,
679,06/01/17 07:59:51 PM,68.571,,,,
680,06/01/17 08:04:51 PM,68.614,,,,
681,06/01/17 08:09:51 PM,68.614,,,,
682,06/01/17 08:14:51 PM,68.614,,,,
683,06/01/17 08:19:51 PM,68.571,,,,
684,06/01/17 08:24:51 PM,68.571,,,,
685,06/01/17 08:29:51 PM,68.571,,,,
686,06/01/17 08:34:51 PM,68.571,,,,
687,06/01/17 08:39:51 PM,68.571,,,,
688,06/01/17 08:44:51 PM,68.571,,,,
689,06/01/17 08:49:51 PM,68.614,,,,
690,06/01/17 08:54:51 PM,68.614,,,,
691,06/01/17 08:59:51 PM,68.657,,,,
692,06/01/17 09:04:51 PM,68.614,,,,
693,06/01/17 09:09:51 PM,68.614,,,,
694,06/01/17 09:14:51 PM,68.614,,,,
695,06/01/17 09:19:51 PM,68.614,,,,
696,06/01/17 09:24:51 PM,68.657,,,,
697,06/01/17 09:29:51 PM,68.698,,,,
698,06/01/17 09:34:51 PM,68.698,,,,
699,06/01/17 09:39:51 PM,68.698,,,,
700,06/01/17 09:44:51 PM,68.742,,,,
701,06/01/17 09:49:51 PM,68.698,,,,
702,06/01/17 09:54:51 PM,68.742,,,,
703,06/01/17 09:59:51 PM,68.785,,,,
704,06/01/17 10:04:51 PM,68.785,,,,
705,06/01/17 10:09:51 PM,68.657,,,,
706,06/01/17 10:14:51 PM,68.614,,,,
707,06/01/17 10:19:51 PM,68.527,,,,
708,06/01/17 10:24:51 PM,68.443,,,,
709,06/01/17 10:29:51 PM,68.443,,,,
710,06/01/17 10:34:51 PM,68.356,,,,
711,06/01/17 10:39:51 PM,68.356,,,,
712,06/01/17 10:44:51 PM,68.356,,,,
713,06/01/17 10:49:51 PM,68.270,,,,
714,06/01/17 10:54:51 PM,68.313,,,,
715,06/01/17 10:59:51 PM,68.313,,,,
716,06/01/17 11:04:51 PM,68.270,,,,
717,06/01/17 11:09:51 PM,68.270,,,,
718,06/01/17 11:14:51 PM,68.270,,,,
719,06/01/17 11:19:51 PM,68.227,,,,
720,06/01/17 11:24:51 PM,68.270,,,,
721,06/01/17 11:29:51 PM,68.227,,,,
722,06/01/17 11:34:51 PM,68.270,,,,
723,06/01/17 11:39:51 PM,68.227,,,,
724,06/01/17 11:44:51 PM,68.227,,,,
725,06/01/17 11:49:51 PM,68.270,,,,
726,06/01/17 11:54:51 PM,68.270,,,,
727,06/01/17 11:59:51 PM,68.227,,,,
728,06/02/17 12:04:51 AM,68.227,,,,
729,06/02/17 12:09:51 AM,68.227,,,,
730,06/02/17 12:14:51 AM,68.227,,,,
731,06/02/17 12:19:51 AM,68.227,,,,
732,06/02/17 12:24:51 AM,68.227,,,,
733,06/02/17 12:29:51 AM,68.227,,,,
734,06/02/17 12:34:51 AM,68.227,,,,
735,06/02/17 12:39:51 AM,68.270,,,,
736,06/02/17 12:44:51 AM,68.227,,,,
737,06/02/17 12:49:51 AM,68.227,,,,
738,06/02/17 12:54:51 AM,68.227,,,,
739,06/02/17 12:59:51 AM,68.185,,,,
740,06/02/17 01:04:51 AM,68.185,,,,
741,06/02/17 01:09:51 AM,68.185,,,,
742,06/02/17 01:14:51 AM,68.185,,,,
743,06/02/17 01:19:51 AM,68.227,,,,
744,06/02/17 01:24:51 AM,68.227,,,,
745,06/02/17 01:29:51 AM,68.185,,,,
746,06/02/17 01:34:51 AM,68.227,,,,
747,06/02/17 01:39:51 AM,68.227,,,,
748,06/02/17 01:44:51 AM,68.227,,,,
749,06/02/17 01:49:51 AM,68.227,,,,
750,06/02/17 01:54:51 AM,68.227,,,,
751,06/02/17 01:59:51 AM,68.185,,,,
752,06/02/17 02:04:51 AM,68.185,,,,
753,06/02/17 02:09:51 AM,68.227,,,,
754,06/02/17 02:14:51 AM,68.185,,,,
755,06/02/17 02:19:51 AM,68.185,,,,
756,06/02/17 02:24:51 AM,68.185,,,,
757,06/02/17 02:29:51 AM,68.142,,,,
758,06/02/17 02:34:51 AM,68.056,,,,
759,06/02/17 02:39:51 AM,68.099,,,,
760,06/02/17 02:44:51 AM,68.099,,,,
761,06/02/17 02:49:51 AM,68.056,,,,
762,06/02/17 02:54:51 AM,68.013,,,,
763,06/02/17 02:59:51 AM,68.056,,,,
764,06/02/17 03:04:51 AM,68.013,,,,
765,06/02/17 03:09:51 AM,68.013,,,,
766,06/02/17 03:14:51 AM,67.971,,,,
767,06/02/17 03:19:51 AM,68.056,,,,
768,06/02/17 03:24:51 AM,68.056,,,,
769,06/02/17 03:29:51 AM,68.056,,,,
770,06/02/17 03:34:51 AM,68.099,,,,
771,06/02/17 03:39:51 AM,68.056,,,,
772,06/02/17 03:44:51 AM,68.013,,,,
773,06/02/17 03:49:51 AM,68.056,,,,
774,06/02/17 03:54:51 AM,68.013,,,,
775,06/02/17 03:59:51 AM,68.013,,,,
776,06/02/17 04:04:51 AM,68.013,,,,
777,06/02/17 04:09:51 AM,68.013,,,,
778,06/02/17 04:14:51 AM,68.013,,,,
779,06/02/17 04:19:51 AM,68.013,,,,
780,06/02/17 04:24:51 AM,68.013,,,,
781,06/02/17 04:29:51 AM,68.013,,,,
782,06/02/17 04:34:51 AM,68.013,,,,
783,06/02/17 04:39:51 AM,68.056,,,,
784,06/02/17 04:44:51 AM,68.013,,,,
785,06/02/17 04:49:51 AM,68.013,,,,
786,06/02/17 04:54:51 AM,68.013,,,,
787,06/02/17 04:59:51 AM,68.013,,,,
788,06/02/17 05:04:51 AM,68.013,,,,
789,06/02/17 05:09:51 AM,68.013,,,,
790,06/02/17 05:14:51 AM,67.928,,,,
791,06/02/17 05:19:51 AM,68.013,,,,
792,06/02/17 05:24:51 AM,68.013,,,,
793,06/02/17 05:29:51 AM,67.971,,,,
794,06/02/17 05:34:51 AM,67.928,,,,
795,06/02/17 05:39:51 AM,67.928,,,,
796,06/02/17 05:44:51 AM,67.928,,,,
797,06/02/17 05:49:51 AM,67.885,,,,
798,06/02/17 05:54:51 AM,67.928,,,,
799,06/02/17 05:59:51 AM,67.971,,,,
800,06/02/17 06:04:51 AM,67.885,,,,
801,06/02/17 06:09:51 AM,67.885,,,,
802,06/02/17 06:14:51 AM,67.971,,,,
803,06/02/17 06:19:51 AM,67.928,,,,
804,06/02/17 06:24:51 AM,67.885,,,,
805,06/02/17 06:29:51 AM,67.885,,,,
806,06/02/17 06:34:51 AM,67.885,,,,
807,06/02/17 06:39:51 AM,67.842,,,,
808,06/02/17 06:44:51 AM,67.842,,,,
809,06/02/17 06:49:51 AM,67.757,,,,
810,06/02/17 06:54:51 AM,67.842,,,,
811,06/02/17 06:59:51 AM,67.798,,,,
812,06/02/17 07:04:51 AM,67.842,,,,
813,06/02/17 07:09:51 AM,67.885,,,,
814,06/02/17 07:14:51 AM,67.928,,,,
815,06/02/17 07:19:51 AM,67.757,,,,
816,06/02/17 07:24:51 AM,67.757,,,,
817,06/02/17 07:29:51 AM,67.798,,,,
818,06/02/17 07:34:51 AM,67.798,,,,
819,06/02/17 07:39:51 AM,67.798,,,,
820,06/02/17 07:44:51 AM,67.798,,,,
821,06/02/17 07:49:51 AM,67.757,,,,
822,06/02/17 07:54:51 AM,67.798,,,,
823,06/02/17 07:59:51 AM,67.757,,,,
824,06/02/17 08:04:51 AM,67.757,,,,
825,06/02/17 08:09:51 AM,67.757,,,,
826,06/02/17 08:14:51 AM,67.714,,,,
827,06/02/17 08:19:51 AM,67.671,,,,
828,06/02/17 08:24:51 AM,67.671,,,,
829,06/02/17 08:29:51 AM,67.671,,,,
830,06/02/17 08:34:51 AM,67.714,,,,
831,06/02/17 08:39:51 AM,67.757,,,,
832,06/02/17 08:44:51 AM,67.757,,,,
833,06/02/17 08:49:51 AM,67.757,,,,
834,06/02/17 08:54:51 AM,67.757,,,,
835,06/02/17 08:59:51 AM,67.757,,,,
836,06/02/17 09:04:51 AM,67.798,,,,
837,06/02/17 09:09:51 AM,67.842,,,,
838,06/02/17 09:14:51 AM,67.842,,,,
839,06/02/17 09:19:51 AM,67.928,,,,
840,06/02/17 09:24:51 AM,67.928,,,,
841,06/02/17 09:29:51 AM,67.971,,,,
842,06/02/17 09:34:51 AM,67.971,,,,
843,06/02/17 09:39:51 AM,68.013,,,,
844,06/02/17 09:44:51 AM,68.056,,,,
845,06/02/17 09:49:51 AM,67.971,,,,
846,06/02/17 09:54:51 AM,67.928,,,,
847,06/02/17 09:59:51 AM,67.928,,,,
848,06/02/17 10:04:51 AM,67.971,,,,
849,06/02/17 10:09:51 AM,68.013,,,,
850,06/02/17 10:14:51 AM,68.056,,,,
851,06/02/17 10:19:51 AM,68.056,,,,
852,06/02/17 10:24:51 AM,68.099,,,,
853,06/02/17 10:29:51 AM,68.099,,,,
854,06/02/17 10:34:51 AM,68.142,,,,
855,06/02/17 10:39:51 AM,68.185,,,,
856,06/02/17 10:44:51 AM,68.185,,,,
857,06/02/17 10:49:51 AM,68.227,,,,
858,06/02/17 10:54:51 AM,68.270,,,,
859,06/02/17 10:59:51 AM,68.270,,,,
860,06/02/17 11:04:51 AM,68.356,,,,
861,06/02/17 11:09:51 AM,68.356,,,,
862,06/02/17 11:14:51 AM,68.400,,,,
863,06/02/17 11:19:51 AM,68.400,,,,
864,06/02/17 11:24:51 AM,68.484,,,,
865,06/02/17 11:29:51 AM,68.527,,,,
866,06/02/17 11:34:51 AM,68.527,,,,
867,06/02/17 11:39:51 AM,68.484,,,,
868,06/02/17 11:44:51 AM,68.614,,,,
869,06/02/17 11:49:51 AM,68.698,,,,
870,06/02/17 11:54:51 AM,68.742,,,,
871,06/02/17 11:59:51 AM,68.785,,,,
872,06/02/17 12:04:51 PM,68.785,,,,
873,06/02/17 12:09:51 PM,68.871,,,,
874,06/02/17 12:14:51 PM,68.871,,,,
875,06/02/17 12:19:51 PM,68.913,,,,
876,06/02/17 12:24:51 PM,68.999,,,,
877,06/02/17 12:29:51 PM,69.042,,,,
878,06/02/17 12:34:51 PM,69.042,,,,
879,06/02/17 12:39:51 PM,69.085,,,,
880,06/02/17 12:44:51 PM,69.213,,,,
881,06/02/17 12:49:51 PM,69.213,,,,
882,06/02/17 12:54:51 PM,69.256,,,,
883,06/02/17 12:59:51 PM,69.343,,,,
884,06/02/17 01:04:51 PM,69.427,,,,
885,06/02/17 01:09:51 PM,69.471,,,,
886,06/02/17 01:14:51 PM,69.514,,,,
887,06/02/17 01:19:51 PM,69.557,,,,
888,06/02/17 01:24:51 PM,69.600,,,,
889,06/02/17 01:29:51 PM,69.685,,,,
890,06/02/17 01:34:51 PM,69.728,,,,
891,06/02/17 01:39:51 PM,69.771,,,,
892,06/02/17 01:44:51 PM,69.771,,,,
893,06/02/17 01:49:51 PM,69.901,,,,
894,06/02/17 01:54:51 PM,69.985,,,,
895,06/02/17 01:59:51 PM,70.072,,,,
896,06/02/17 02:04:51 PM,70.115,,,,
897,06/02/17 02:09:51 PM,70.201,,,,
898,06/02/17 02:14:51 PM,70.286,,,,
899,06/02/17 02:19:51 PM,70.329,,,,
900,06/02/17 02:24:51 PM,70.286,,,,
901,06/02/17 02:29:51 PM,70.158,,,,
902,06/02/17 02:34:51 PM,70.072,,,,
903,06/02/17 02:39:51 PM,70.416,,,,
904,06/02/17 02:44:51 PM,70.543,,,,
905,06/02/17 02:49:51 PM,70.630,,,,
906,06/02/17 02:54:51 PM,70.673,,,,
907,06/02/17 02:59:51 PM,70.630,,,,
908,06/02/17 03:04:51 PM,70.543,,,,
909,06/02/17 03:09:51 PM,70.543,,,,
910,06/02/17 03:14:51 PM,70.543,,,,
911,06/02/17 03:19:51 PM,70.846,,,,
912,06/02/17 03:24:51 PM,70.846,,,,
913,06/02/17 03:29:51 PM,70.930,,,,
914,06/02/17 03:34:51 PM,70.887,,,,
915,06/02/17 03:39:51 PM,70.846,,,,
916,06/02/17 03:44:51 PM,70.930,,,,
917,06/02/17 03:49:51 PM,71.103,,,,
918,06/02/17 03:54:51 PM,71.103,,,,
919,06/02/17 03:59:51 PM,71.103,,,,
920,06/02/17 04:04:51 PM,71.017,,,,
921,06/02/17 04:09:51 PM,71.017,,,,
922,06/02/17 04:14:51 PM,71.146,,,,
923,06/02/17 04:19:51 PM,71.103,,,,
924,06/02/17 04:24:51 PM,71.190,,,,
925,06/02/17 04:29:51 PM,71.231,,,,
926,06/02/17 04:34:51 PM,71.274,,,,
927,06/02/17 04:39:51 PM,71.274,,,,
928,06/02/17 04:44:51 PM,71.361,,,,
929,06/02/17 04:49:51 PM,71.577,,,,
930,06/02/17 04:54:51 PM,71.704,,,,
931,06/02/17 04:59:51 PM,71.834,,,,
932,06/02/17 05:04:51 PM,71.791,,,,
933,06/02/17 05:09:51 PM,71.704,,,,
934,06/02/17 05:14:51 PM,71.704,,,,
935,06/02/17 05:19:51 PM,71.620,,,,
936,06/02/17 05:24:51 PM,71.620,,,,
937,06/02/17 05:29:51 PM,71.748,,,,
938,06/02/17 05:34:51 PM,71.834,,,,
939,06/02/17 05:39:51 PM,71.791,,,,
940,06/02/17 05:44:51 PM,71.791,,,,
941,06/02/17 05:49:51 PM,71.791,,,,
942,06/02/17 05:54:51 PM,71.748,,,,
943,06/02/17 05:59:51 PM,71.791,,,,
944,06/02/17 06:04:51 PM,71.920,,,,
945,06/02/17 06:09:51 PM,71.877,,,,
946,06/02/17 06:14:51 PM,71.964,,,,
947,06/02/17 06:19:51 PM,72.007,,,,
948,06/02/17 06:24:51 PM,72.007,,,,
949,06/02/17 06:29:51 PM,72.050,,,,
950,06/02/17 06:34:51 PM,71.964,,,,
951,06/02/17 06:39:51 PM,71.920,,,,
952,06/02/17 06:44:51 PM,72.007,,,,
953,06/02/17 06:49:51 PM,72.050,,,,
954,06/02/17 06:54:51 PM,72.007,,,,
955,06/02/17 06:59:51 PM,71.964,,,,
956,06/02/17 07:04:51 PM,72.007,,,,
957,06/02/17 07:09:51 PM,72.007,,,,
958,06/02/17 07:14:51 PM,72.007,,,,
959,06/02/17 07:19:51 PM,72.050,,,,
960,06/02/17 07:24:51 PM,72.093,,,,
961,06/02/17 07:29:51 PM,72.093,,,,
962,06/02/17 07:34:51 PM,72.007,,,,
963,06/02/17 07:39:51 PM,72.007,,,,
964,06/02/17 07:44:51 PM,71.964,,,,
965,06/02/17 07:49:51 PM,72.007,,,,
966,06/02/17 07:54:51 PM,71.964,,,,
967,06/02/17 07:59:51 PM,72.007,,,,
968,06/02/17 08:04:51 PM,72.007,,,,
969,06/02/17 08:09:51 PM,72.007,,,,
970,06/02/17 08:14:51 PM,71.834,,,,
971,06/02/17 08:19:51 PM,71.920,,,,
972,06/02/17 08:24:51 PM,71.920,,,,
973,06/02/17 08:29:51 PM,71.748,,,,
974,06/02/17 08:34:51 PM,71.661,,,,
975,06/02/17 08:39:51 PM,71.704,,,,
976,06/02/17 08:44:51 PM,71.791,,,,
977,06/02/17 08:49:51 PM,71.704,,,,
978,06/02/17 08:54:51 PM,71.661,,,,
979,06/02/17 08:59:51 PM,71.661,,,,
980,06/02/17 09:04:51 PM,71.661,,,,
981,06/02/17 09:09:51 PM,71.620,,,,
982,06/02/17 09:14:51 PM,71.661,,,,
983,06/02/17 09:19:51 PM,71.661,,,,
984,06/02/17 09:24:51 PM,71.704,,,,
985,06/02/17 09:29:51 PM,71.704,,,,
986,06/02/17 09:34:51 PM,71.620,,,,
987,06/02/17 09:39:51 PM,71.620,,,,
988,06/02/17 09:44:51 PM,71.620,,,,
989,06/02/17 09:49:51 PM,71.620,,,,
990,06/02/17 09:54:51 PM,71.661,,,,
991,06/02/17 09:59:51 PM,71.661,,,,
992,06/02/17 10:04:51 PM,71.661,,,,
993,06/02/17 10:09:51 PM,71.620,,,,
994,06/02/17 10:14:51 PM,71.620,,,,
995,06/02/17 10:19:51 PM,71.620,,,,
996,06/02/17 10:24:51 PM,71.620,,,,
997,06/02/17 10:29:51 PM,71.577,,,,
998,06/02/17 10:34:51 PM,71.533,,,,
999,06/02/17 10:39:51 PM,71.447,,,,
1000,06/02/17 10:44:51 PM,71.490,,,,
1001,06/02/17 10:49:51 PM,71.447,,,,
1002,06/02/17 10:54:51 PM,71.447,,,,
1003,06/02/17 10:59:51 PM,71.447,,,,
1004,06/02/17 11:04:51 PM,71.404,,,,
1005,06/02/17 11:09:51 PM,71.404,,,,
1006,06/02/17 11:14:51 PM,71.361,,,,
1007,06/02/17 11:19:51 PM,71.447,,,,
1008,06/02/17 11:24:51 PM,71.404,,,,
1009,06/02/17 11:29:51 PM,71.361,,,,
1010,06/02/17 11:34:51 PM,71.274,,,,
1011,06/02/17 11:39:51 PM,71.231,,,,
1012,06/02/17 11:44:51 PM,71.274,,,,
1013,06/02/17 11:49:51 PM,71.274,,,,
1014,06/02/17 11:54:51 PM,71.231,,,,
1015,06/02/17 11:59:51 PM,71.103,,,,
1016,06/03/17 12:04:51 AM,71.017,,,,
1017,06/03/17 12:09:51 AM,70.930,,,,
1018,06/03/17 12:14:51 AM,70.974,,,,
1019,06/03/17 12:19:51 AM,71.017,,,,
1020,06/03/17 12:24:51 AM,71.017,,,,
1021,06/03/17 12:29:51 AM,71.103,,,,
1022,06/03/17 12:34:51 AM,71.103,,,,
1023,06/03/17 12:39:51 AM,71.103,,,,
1024,06/03/17 12:44:51 AM,71.060,,,,
1025,06/03/17 12:49:51 AM,71.017,,,,
1026,06/03/17 12:54:51 AM,71.017,,,,
1027,06/03/17 12:59:51 AM,71.017,,,,
1028,06/03/17 01:04:51 AM,71.017,,,,
1029,06/03/17 01:09:51 AM,70.974,,,,
1030,06/03/17 01:14:51 AM,70.930,,,,
1031,06/03/17 01:19:51 AM,70.930,,,,
1032,06/03/17 01:24:51 AM,70.846,,,,
1033,06/03/17 01:29:51 AM,70.803,,,,
1034,06/03/17 01:34:51 AM,70.846,,,,
1035,06/03/17 01:39:51 AM,70.846,,,,
1036,06/03/17 01:44:51 AM,70.846,,,,
1037,06/03/17 01:49:51 AM,70.803,,,,
1038,06/03/17 01:54:51 AM,70.846,,,,
1039,06/03/17 01:59:51 AM,70.803,,,,
1040,06/03/17 02:04:51 AM,70.846,,,,
1041,06/03/17 02:09:51 AM,70.759,,,,
1042,06/03/17 02:14:51 AM,70.803,,,,
1043,06/03/17 02:19:51 AM,70.759,,,,
1044,06/03/17 02:24:51 AM,70.759,,,,
1045,06/03/17 02:29:51 AM,70.759,,,,
1046,06/03/17 02:34:51 AM,70.759,,,,
1047,06/03/17 02:39:51 AM,70.673,,,,
1048,06/03/17 02:44:51 AM,70.759,,,,
1049,06/03/17 02:49:51 AM,70.759,,,,
1050,06/03/17 02:54:51 AM,70.673,,,,
1051,06/03/17 02:59:51 AM,70.630,,,,
1052,06/03/17 03:04:51 AM,70.673,,,,
1053,06/03/17 03:09:51 AM,70.673,,,,
1054,06/03/17 03:14:51 AM,70.673,,,,
1055,06/03/17 03:19:51 AM,70.587,,,,
1056,06/03/17 03:24:51 AM,70.587,,,,
1057,06/03/17 03:29:51 AM,70.587,,,,
1058,06/03/17 03:34:51 AM,70.543,,,,
1059,06/03/17 03:39:51 AM,70.587,,,,
1060,06/03/17 03:44:51 AM,70.587,,,,
1061,06/03/17 03:49:51 AM,70.587,,,,
1062,06/03/17 03:54:51 AM,70.543,,,,
1063,06/03/17 03:59:51 AM,70.543,,,,
1064,06/03/17 04:04:51 AM,70.502,,,,
1065,06/03/17 04:09:51 AM,70.459,,,,
1066,06/03/17 04:14:51 AM,70.416,,,,
1067,06/03/17 04:19:51 AM,70.416,,,,
1068,06/03/17 04:24:51 AM,70.416,,,,
1069,06/03/17 04:29:51 AM,70.416,,,,
1070,06/03/17 04:34:51 AM,70.459,,,,
1071,06/03/17 04:39:51 AM,70.416,,,,
1072,06/03/17 04:44:51 AM,70.416,,,,
1073,06/03/17 04:49:51 AM,70.416,,,,
1074,06/03/17 04:54:51 AM,70.416,,,,
1075,06/03/17 04:59:51 AM,70.329,,,,
1076,06/03/17 05:04:51 AM,70.243,,,,
1077,06/03/17 05:09:51 AM,70.286,,,,
1078,06/03/17 05:14:51 AM,70.329,,,,
1079,06/03/17 05:19:51 AM,70.372,,,,
1080,06/03/17 05:24:51 AM,70.329,,,,
1081,06/03/17 05:29:51 AM,70.416,,,,
1082,06/03/17 05:34:51 AM,70.286,,,,
1083,06/03/17 05:39:51 AM,70.201,,,,
1084,06/03/17 05:44:51 AM,70.243,,,,
1085,06/03/17 05:49:51 AM,70.201,,,,
1086,06/03/17 05:54:51 AM,70.243,,,,
1087,06/03/17 05:59:51 AM,70.158,,,,
1088,06/03/17 06:04:51 AM,70.158,,,,
1089,06/03/17 06:09:51 AM,70.072,,,,
1090,06/03/17 06:14:51 AM,70.072,,,,
1091,06/03/17 06:19:51 AM,70.115,,,,
1092,06/03/17 06:24:51 AM,70.158,,,,
1093,06/03/17 06:29:51 AM,70.072,,,,
1094,06/03/17 06:34:51 AM,70.115,,,,
1095,06/03/17 06:39:51 AM,70.115,,,,
1096,06/03/17 06:44:51 AM,70.029,,,,
1097,06/03/17 06:49:51 AM,70.072,,,,
1098,06/03/17 06:54:51 AM,69.942,,,,
1099,06/03/17 06:59:51 AM,69.985,,,,
1100,06/03/17 07:04:51 AM,69.942,,,,
1101,06/03/17 07:09:51 AM,69.901,,,,
1102,06/03/17 07:14:51 AM,69.901,,,,
1103,06/03/17 07:19:51 AM,69.942,,,,
1104,06/03/17 07:24:51 AM,69.942,,,,
